"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-1"	"nama:na"	"74-J-10-4"	"74"	"J"	"10"	"4"	55	"Training"	4	7	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"pa:kaka"	"74-C-20-4"	"74"	"C"	"20"	"4"	56	"Training"	4	8	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"nama:na"	"86-J-0-1"	"86"	"J"	"0"	"1"	57	"Training"	4	9	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"100-C-30-3"	"100"	"C"	"30"	"3"	58	"Training"	4	10	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"nama:na"	"84-J-0-2"	"84"	"J"	"0"	"2"	59	"Training"	4	11	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"7-C-20-4"	"7"	"C"	"20"	"4"	60	"Training"	4	12	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"nama:na"	"100-J-10-3"	"100"	"J"	"10"	"3"	61	"Training"	4	13	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"86-C-30-1"	"86"	"C"	"30"	"1"	62	"Training"	4	14	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"nama:na"	"57-J-0-1"	"57"	"J"	"0"	"1"	63	"Training"	4	15	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"nama:na"	"94-J-0-2"	"94"	"J"	"0"	"2"	64	"Training"	4	16	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"94-C-20-2"	"94"	"C"	"20"	"2"	65	"Training"	5	1	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"nama:na"	"86-J-0-1"	"86"	"J"	"0"	"1"	66	"Training"	5	2	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"84-C-20-2"	"84"	"C"	"20"	"2"	67	"Training"	5	3	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"pa:kaka"	"100-C-30-3"	"100"	"C"	"30"	"3"	68	"Training"	5	4	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"100-J-10-3"	"100"	"J"	"10"	"3"	69	"Training"	5	5	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"nama:na"	"144-J-10-3"	"144"	"J"	"10"	"3"	70	"Training"	5	6	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"nama:na"	"84-J-0-2"	"84"	"J"	"0"	"2"	71	"Training"	5	7	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"nama:na"	"57-J-0-1"	"57"	"J"	"0"	"1"	72	"Training"	5	8	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"7-C-20-4"	"7"	"C"	"20"	"4"	73	"Training"	5	9	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"pa:kaka"	"74-C-20-4"	"74"	"C"	"20"	"4"	74	"Training"	5	10	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"pa:kaka"	"144-C-30-3"	"144"	"C"	"30"	"3"	75	"Training"	5	11	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"pa:kaka"	"86-C-30-1"	"86"	"C"	"30"	"1"	76	"Training"	5	12	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"nama:na"	"7-J-10-4"	"7"	"J"	"10"	"4"	77	"Training"	5	13	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"nama:na"	"94-J-0-2"	"94"	"J"	"0"	"2"	78	"Training"	5	14	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"57-C-30-1"	"57"	"C"	"30"	"1"	79	"Training"	5	15	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"nama:na"	"74-J-10-4"	"74"	"J"	"10"	"4"	80	"Training"	5	16	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
