"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"fashava"	"144-C-30-3"	"144"	"C"	"30"	"3"	32	"Training"	2	16	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	33	"Training"	3	1	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"fashava"	"7-C-20-4"	"7"	"C"	"20"	"4"	34	"Training"	3	2	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"fashava"	"71-C-30-1"	"71"	"C"	"30"	"1"	35	"Training"	3	3	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"93-J-0-1"	"93"	"J"	"0"	"1"	36	"Training"	3	4	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"85-C-20-2"	"85"	"C"	"20"	"2"	37	"Training"	3	5	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	38	"Training"	3	6	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"fashava"	"19-C-20-4"	"19"	"C"	"20"	"4"	39	"Training"	3	7	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"za:saha"	"19-J-10-4"	"19"	"J"	"10"	"4"	40	"Training"	3	8	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"za:saha"	"144-J-10-3"	"144"	"J"	"10"	"3"	41	"Training"	3	9	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"za:saha"	"7-J-10-4"	"7"	"J"	"10"	"4"	42	"Training"	3	10	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"fashava"	"84-C-20-2"	"84"	"C"	"20"	"2"	43	"Training"	3	11	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"fashava"	"111-C-30-3"	"111"	"C"	"30"	"3"	44	"Training"	3	12	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"fashava"	"93-C-30-1"	"93"	"C"	"30"	"1"	45	"Training"	3	13	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"fashava"	"144-C-30-3"	"144"	"C"	"30"	"3"	46	"Training"	3	14	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"za:saha"	"84-J-0-2"	"84"	"J"	"0"	"2"	47	"Training"	3	15	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"za:saha"	"71-J-0-1"	"71"	"J"	"0"	"1"	48	"Training"	3	16	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"7-C-20-4"	"7"	"C"	"20"	"4"	49	"Training"	4	1	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"84-J-0-2"	"84"	"J"	"0"	"2"	50	"Training"	4	2	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"za:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	51	"Training"	4	3	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"za:saha"	"19-J-10-4"	"19"	"J"	"10"	"4"	52	"Training"	4	4	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"za:saha"	"93-J-0-1"	"93"	"J"	"0"	"1"	53	"Training"	4	5	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"za:saha"	"71-J-0-1"	"71"	"J"	"0"	"1"	54	"Training"	4	6	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"fashava"	"19-C-20-4"	"19"	"C"	"20"	"4"	55	"Training"	4	7	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"za:saha"	"7-J-10-4"	"7"	"J"	"10"	"4"	56	"Training"	4	8	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"fashava"	"84-C-20-2"	"84"	"C"	"20"	"2"	57	"Training"	4	9	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"fashava"	"71-C-30-1"	"71"	"C"	"30"	"1"	58	"Training"	4	10	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"fashava"	"85-C-20-2"	"85"	"C"	"20"	"2"	59	"Training"	4	11	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"za:saha"	"144-J-10-3"	"144"	"J"	"10"	"3"	60	"Training"	4	12	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
