"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	85	"Training"	6	5	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	86	"Training"	6	6	"8"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	87	"Training"	6	7	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"zasa:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	88	"Training"	6	8	"8"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"fa:fa:va"	"71-C-30-1"	"71"	"C"	"30"	"1"	89	"Training"	6	9	"8"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"va:fa:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	90	"Training"	6	10	"8"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"za:ha:za"	"19-J-10-4"	"19"	"J"	"10"	"4"	91	"Training"	6	11	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"sa:saza"	"144-J-10-3"	"144"	"J"	"10"	"3"	92	"Training"	6	12	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"fa:sha:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	93	"Training"	6	13	"8"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"fasha:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	94	"Training"	6	14	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"fafa:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	95	"Training"	6	15	"8"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	96	"Training"	6	16	"8"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	97	"Training"	7	1	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"fafava"	"85-C-20-2"	"85"	"C"	"20"	"2"	98	"Training"	7	2	"8"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"fasha:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	99	"Training"	7	3	"8"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"zasa:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	100	"Training"	7	4	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"zasaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	101	"Training"	7	5	"8"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"fa:fa:va"	"71-C-30-1"	"71"	"C"	"30"	"1"	102	"Training"	7	6	"8"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"va:fa:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	103	"Training"	7	7	"8"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"sa:sa:ha"	"111-C-30-3"	"111"	"C"	"30"	"3"	104	"Training"	7	8	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"sa:saza"	"144-J-10-3"	"144"	"J"	"10"	"3"	105	"Training"	7	9	"8"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"fa:sha:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	106	"Training"	7	10	"8"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	107	"Training"	7	11	"8"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"zasaha"	"74-J-10-4"	"74"	"J"	"10"	"4"	108	"Training"	7	12	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	109	"Training"	7	13	"8"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"za:ha:za"	"19-J-10-4"	"19"	"J"	"10"	"4"	110	"Training"	7	14	"8"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	111	"Training"	7	15	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"fafa:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	112	"Training"	7	16	"8"	"C1"	"Left"	"39"	"37"	"J"	"39"
