"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-5"	"mama:la"	"100-C-30-3"	"100"	"C"	"30"	"3"	59	"Training"	4	11	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"pa:ka:ka"	"27-J-0-1"	"27"	"J"	"0"	"1"	60	"Training"	4	12	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"ma:lala"	"7-J-10-4"	"7"	"J"	"10"	"4"	61	"Training"	4	13	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"ma:la:na"	"111-J-10-3"	"111"	"J"	"10"	"3"	62	"Training"	4	14	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"ta:paka"	"86-C-30-1"	"86"	"C"	"30"	"1"	63	"Training"	4	15	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"pakata"	"27-C-30-1"	"27"	"C"	"30"	"1"	64	"Training"	4	16	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"ta:paka"	"86-C-30-1"	"86"	"C"	"30"	"1"	65	"Training"	5	1	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"pakata"	"27-C-30-1"	"27"	"C"	"30"	"1"	66	"Training"	5	2	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"tapa:ta"	"94-J-0-2"	"94"	"J"	"0"	"2"	67	"Training"	5	3	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"malana"	"87-C-20-4"	"87"	"C"	"20"	"4"	68	"Training"	5	4	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"na:ma:na"	"7-C-20-4"	"7"	"C"	"20"	"4"	69	"Training"	5	5	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"na:mana"	"111-C-30-3"	"111"	"C"	"30"	"3"	70	"Training"	5	6	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"pa:ka:ka"	"27-J-0-1"	"27"	"J"	"0"	"1"	71	"Training"	5	7	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"nama:na"	"87-J-10-4"	"87"	"J"	"10"	"4"	72	"Training"	5	8	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"ta:pa:ta"	"118-C-20-2"	"118"	"C"	"20"	"2"	73	"Training"	5	9	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"tapata"	"118-J-0-2"	"118"	"J"	"0"	"2"	74	"Training"	5	10	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"ma:lala"	"7-J-10-4"	"7"	"J"	"10"	"4"	75	"Training"	5	11	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"ma:la:na"	"111-J-10-3"	"111"	"J"	"10"	"3"	76	"Training"	5	12	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"mama:la"	"100-C-30-3"	"100"	"C"	"30"	"3"	77	"Training"	5	13	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"mamala"	"100-J-10-3"	"100"	"J"	"10"	"3"	78	"Training"	5	14	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
