"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"saha:ha"	"118-C-20-2"	"118"	"C"	"20"	"2"	121	"Training"	8	9	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
"2-1"	"fasha:sha"	"74-J-10-4"	"74"	"J"	"10"	"4"	122	"Training"	8	10	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-1"	"fasha:sha"	"128-J-10-3"	"128"	"J"	"10"	"3"	123	"Training"	8	11	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-1"	"fasha:sha"	"118-J-0-2"	"118"	"J"	"0"	"2"	124	"Training"	8	12	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-1"	"saha:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	125	"Training"	8	13	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
"2-1"	"saha:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	126	"Training"	8	14	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
"2-1"	"fasha:sha"	"144-J-10-3"	"144"	"J"	"10"	"3"	127	"Training"	8	15	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-1"	"saha:ha"	"71-C-30-1"	"71"	"C"	"30"	"1"	128	"Training"	8	16	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"fasha:sha"	"128-J-10-3"	"128"	"J"	"10"	"3"	129	"Training"	9	1	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-1"	"saha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	130	"Training"	9	2	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-1"	"fasha:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	131	"Training"	9	3	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-1"	"fasha:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	132	"Training"	9	4	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-1"	"fasha:sha"	"118-J-0-2"	"118"	"J"	"0"	"2"	133	"Training"	9	5	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
"2-1"	"fasha:sha"	"86-J-0-1"	"86"	"J"	"0"	"1"	134	"Training"	9	6	"3A"	"C1"	"Down"	"38"	"40"	"C"	"40"
"2-1"	"saha:ha"	"86-C-30-1"	"86"	"C"	"30"	"1"	135	"Training"	9	7	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-1"	"saha:ha"	"87-C-20-4"	"87"	"C"	"20"	"4"	136	"Training"	9	8	"3A"	"C2"	"Left"	"39"	"37"	"C"	"39"
"2-1"	"fasha:sha"	"87-J-10-4"	"87"	"J"	"10"	"4"	137	"Training"	9	9	"3A"	"C1"	"Left"	"39"	"37"	"C"	"37"
"2-1"	"fasha:sha"	"144-J-10-3"	"144"	"J"	"10"	"3"	138	"Training"	9	10	"3A"	"C1"	"Up"	"40"	"38"	"C"	"38"
"2-1"	"saha:ha"	"94-C-20-2"	"94"	"C"	"20"	"2"	139	"Training"	9	11	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"saha:ha"	"128-C-30-3"	"128"	"C"	"30"	"3"	140	"Training"	9	12	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"saha:ha"	"71-C-30-1"	"71"	"C"	"30"	"1"	141	"Training"	9	13	"3A"	"C2"	"Up"	"40"	"38"	"C"	"40"
"2-1"	"saha:ha"	"144-C-30-3"	"144"	"C"	"30"	"3"	142	"Training"	9	14	"3A"	"C2"	"Down"	"38"	"40"	"C"	"38"
"2-1"	"saha:ha"	"118-C-20-2"	"118"	"C"	"20"	"2"	143	"Training"	9	15	"3A"	"C2"	"Right"	"37"	"39"	"C"	"37"
"2-1"	"fasha:sha"	"74-J-10-4"	"74"	"J"	"10"	"4"	144	"Training"	9	16	"3A"	"C1"	"Right"	"37"	"39"	"C"	"39"
