"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-2"	"na:mana"	"128-J-10-3"	"128"	"J"	"10"	"3"	83	"Training"	6	3	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"malala"	"7-J-10-4"	"7"	"J"	"10"	"4"	84	"Training"	6	4	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"mamana"	"100-J-10-3"	"100"	"J"	"10"	"3"	85	"Training"	6	5	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"mala:la"	"74-J-10-4"	"74"	"J"	"10"	"4"	86	"Training"	6	6	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"ma:mala"	"74-C-20-4"	"74"	"C"	"20"	"4"	87	"Training"	6	7	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"pa:kata"	"86-J-0-1"	"86"	"J"	"0"	"1"	88	"Training"	6	8	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"ta:ka:ta"	"118-J-0-2"	"118"	"J"	"0"	"2"	89	"Training"	6	9	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"pa:pa:ta"	"93-C-30-1"	"93"	"C"	"30"	"1"	90	"Training"	6	10	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"mama:la"	"128-C-30-3"	"128"	"C"	"30"	"3"	91	"Training"	6	11	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"tapa:ta"	"139-C-20-2"	"139"	"C"	"20"	"2"	92	"Training"	6	12	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"papa:ka"	"93-J-0-1"	"93"	"J"	"0"	"1"	93	"Training"	6	13	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"pa:pa:ka"	"118-C-20-2"	"118"	"C"	"20"	"2"	94	"Training"	6	14	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"pa:pata"	"86-C-30-1"	"86"	"C"	"30"	"1"	95	"Training"	6	15	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"paka:ta"	"139-J-0-2"	"139"	"J"	"0"	"2"	96	"Training"	6	16	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"pa:kata"	"86-J-0-1"	"86"	"J"	"0"	"1"	97	"Training"	7	1	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"malala"	"7-J-10-4"	"7"	"J"	"10"	"4"	98	"Training"	7	2	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"ma:mala"	"74-C-20-4"	"74"	"C"	"20"	"4"	99	"Training"	7	3	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"mama:la"	"128-C-30-3"	"128"	"C"	"30"	"3"	100	"Training"	7	4	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"na:mala"	"100-C-30-3"	"100"	"C"	"30"	"3"	101	"Training"	7	5	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"na:mana"	"128-J-10-3"	"128"	"J"	"10"	"3"	102	"Training"	7	6	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"ta:ka:ta"	"118-J-0-2"	"118"	"J"	"0"	"2"	103	"Training"	7	7	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"papa:ka"	"93-J-0-1"	"93"	"J"	"0"	"1"	104	"Training"	7	8	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"mamana"	"100-J-10-3"	"100"	"J"	"10"	"3"	105	"Training"	7	9	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"ma:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	106	"Training"	7	10	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"pa:pa:ka"	"118-C-20-2"	"118"	"C"	"20"	"2"	107	"Training"	7	11	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"paka:ta"	"139-J-0-2"	"139"	"J"	"0"	"2"	108	"Training"	7	12	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"pa:pata"	"86-C-30-1"	"86"	"C"	"30"	"1"	109	"Training"	7	13	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"pa:pa:ta"	"93-C-30-1"	"93"	"C"	"30"	"1"	110	"Training"	7	14	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"mala:la"	"74-J-10-4"	"74"	"J"	"10"	"4"	111	"Training"	7	15	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"tapa:ta"	"139-C-20-2"	"139"	"C"	"20"	"2"	112	"Training"	7	16	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"papa:ka"	"93-J-0-1"	"93"	"J"	"0"	"1"	113	"Training"	8	1	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"paka:ta"	"139-J-0-2"	"139"	"J"	"0"	"2"	114	"Training"	8	2	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"ma:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	115	"Training"	8	3	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"pa:pata"	"86-C-30-1"	"86"	"C"	"30"	"1"	116	"Training"	8	4	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"2-2"	"na:mana"	"128-J-10-3"	"128"	"J"	"10"	"3"	117	"Training"	8	5	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"na:mala"	"100-C-30-3"	"100"	"C"	"30"	"3"	118	"Training"	8	6	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"pa:kata"	"86-J-0-1"	"86"	"J"	"0"	"1"	119	"Training"	8	7	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"tapa:ta"	"139-C-20-2"	"139"	"C"	"20"	"2"	120	"Training"	8	8	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"mama:la"	"128-C-30-3"	"128"	"C"	"30"	"3"	121	"Training"	8	9	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"malala"	"7-J-10-4"	"7"	"J"	"10"	"4"	122	"Training"	8	10	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"mala:la"	"74-J-10-4"	"74"	"J"	"10"	"4"	123	"Training"	8	11	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"ta:ka:ta"	"118-J-0-2"	"118"	"J"	"0"	"2"	124	"Training"	8	12	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"pa:pa:ka"	"118-C-20-2"	"118"	"C"	"20"	"2"	125	"Training"	8	13	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"ma:mala"	"74-C-20-4"	"74"	"C"	"20"	"4"	126	"Training"	8	14	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"pa:pa:ta"	"93-C-30-1"	"93"	"C"	"30"	"1"	127	"Training"	8	15	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"mamana"	"100-J-10-3"	"100"	"J"	"10"	"3"	128	"Training"	8	16	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"pa:pa:ta"	"93-C-30-1"	"93"	"C"	"30"	"1"	129	"Training"	9	1	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"mamana"	"100-J-10-3"	"100"	"J"	"10"	"3"	130	"Training"	9	2	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"papa:ka"	"93-J-0-1"	"93"	"J"	"0"	"1"	131	"Training"	9	3	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"2-2"	"na:mana"	"128-J-10-3"	"128"	"J"	"10"	"3"	132	"Training"	9	4	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"2-2"	"pa:pa:ka"	"118-C-20-2"	"118"	"C"	"20"	"2"	133	"Training"	9	5	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"ma:mala"	"74-C-20-4"	"74"	"C"	"20"	"4"	134	"Training"	9	6	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"2-2"	"malala"	"7-J-10-4"	"7"	"J"	"10"	"4"	135	"Training"	9	7	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"ma:lana"	"7-C-20-4"	"7"	"C"	"20"	"4"	136	"Training"	9	8	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"ta:ka:ta"	"118-J-0-2"	"118"	"J"	"0"	"2"	137	"Training"	9	9	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"mama:la"	"128-C-30-3"	"128"	"C"	"30"	"3"	138	"Training"	9	10	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"2-2"	"tapa:ta"	"139-C-20-2"	"139"	"C"	"20"	"2"	139	"Training"	9	11	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"pa:kata"	"86-J-0-1"	"86"	"J"	"0"	"1"	140	"Training"	9	12	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"mala:la"	"74-J-10-4"	"74"	"J"	"10"	"4"	141	"Training"	9	13	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"2-2"	"pa:pata"	"86-C-30-1"	"86"	"C"	"30"	"1"	142	"Training"	9	14	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"2-2"	"paka:ta"	"139-J-0-2"	"139"	"J"	"0"	"2"	143	"Training"	9	15	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"2-2"	"na:mala"	"100-C-30-3"	"100"	"C"	"30"	"3"	144	"Training"	9	16	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
